year,age,sex,pop
2025,0,F,575758
2025,1,F,572149
2025,2,F,569634
2025,3,F,594742
2025,4,F,607639
2025,5,F,588515
2025,6,F,570373
2025,7,F,547095
2025,8,F,526994
2025,9,F,514885
2025,10,F,512827
2025,11,F,518894
2025,12,F,525570
2025,13,F,530308
2025,14,F,535290
2025,15,F,540082
2025,16,F,543269
2025,17,F,544916
2025,18,F,543452
2025,19,F,534776
2025,20,F,518572
2025,21,F,501546
2025,22,F,494615
2025,23,F,501669
2025,24,F,516548
2025,25,F,531146
2025,26,F,540920
2025,27,F,548370
2025,28,F,558373
2025,29,F,569676
2025,30,F,577049
2025,31,F,579052
2025,32,F,579055
2025,33,F,578973
2025,34,F,575674
2025,35,F,568029
2025,36,F,558731
2025,37,F,550014
2025,38,F,542326
2025,39,F,533704
2025,40,F,523241.99999999994
2025,41,F,507453
2025,42,F,485942
2025,43,F,465957
2025,44,F,445068
2025,45,F,422002
2025,46,F,400988
2025,47,F,379750
2025,48,F,360028
2025,49,F,344644
2025,50,F,333716
2025,51,F,325031
2025,52,F,315439
2025,53,F,308459
2025,54,F,303477
2025,55,F,296695
2025,56,F,288406
2025,57,F,279363
2025,58,F,271589
2025,59,F,267278
2025,60,F,266744
2025,61,F,263860
2025,62,F,256045.00000000003
2025,63,F,247519
2025,64,F,238296
2025,65,F,228770
2025,66,F,218881
2025,67,F,206695
2025,68,F,193317
2025,69,F,180726
2025,70,F,170453
2025,71,F,160449
2025,72,F,148975
2025,73,F,137985
2025,74,F,124885
2025,75,F,110549
2025,76,F,98019
2025,77,F,86031
2025,78,F,74150
2025,79,F,64980.00000000001
2025,80,F,59259
2025,81,F,55619
2025,82,F,52468
2025,83,F,48322
2025,84,F,44267
2025,85,F,40480
2025,86,F,36529
2025,87,F,32488.999999999996
2025,88,F,28207
2025,89,F,24194
2025,90,F,20919
2025,91,F,18322
2025,92,F,15764
2025,93,F,12870
2025,94,F,10131
2025,95,F,7780
2025,96,F,5831
2025,97,F,4285
2025,98,F,3048
2025,99,F,2095
2025,100,F,4462
2025,0,M,595389
2025,1,M,591229
2025,2,M,588322
2025,3,M,603303
2025,4,M,607041
2025,5,M,588514
2025,6,M,570920
2025,7,M,548660
2025,8,M,529289
2025,9,M,517899
2025,10,M,515775
2025,11,M,521292.00000000006
2025,12,M,528326
2025,13,M,533937
2025,14,M,539301
2025,15,M,544174
2025,16,M,547322
2025,17,M,548879
2025,18,M,548575
2025,19,M,542345
2025,20,M,528332
2025,21,M,513442
2025,22,M,508853
2025,23,M,516787.00000000006
2025,24,M,530423
2025,25,M,541701
2025,26,M,545914
2025,27,M,547249
2025,28,M,552105
2025,29,M,559087
2025,30,M,562444
2025,31,M,561684
2025,32,M,561813
2025,33,M,564227
2025,34,M,564001
2025,35,M,558296
2025,36,M,549009
2025,37,M,539890
2025,38,M,533095
2025,39,M,525549
2025,40,M,515611
2025,41,M,500372
2025,42,M,479875
2025,43,M,462236
2025,44,M,443403
2025,45,M,420075
2025,46,M,396274
2025,47,M,370310
2025,48,M,346214
2025,49,M,326671
2025,50,M,310786
2025,51,M,297645
2025,52,M,284512
2025,53,M,273735
2025,54,M,264238
2025,55,M,252871
2025,56,M,240095
2025,57,M,227145
2025,58,M,216714
2025,59,M,210166
2025,60,M,207193
2025,61,M,203192
2025,62,M,195822
2025,63,M,187649
2025,64,M,178719
2025,65,M,170084
2025,66,M,161430
2025,67,M,150952
2025,68,M,139571
2025,69,M,128168
2025,70,M,118341
2025,71,M,109693
2025,72,M,100468
2025,73,M,91428
2025,74,M,80177
2025,75,M,67986
2025,76,M,58024
2025,77,M,49203
2025,78,M,40770
2025,79,M,34394
2025,80,M,30295
2025,81,M,27380
2025,82,M,24832
2025,83,M,21843
2025,84,M,19072
2025,85,M,16651
2025,86,M,14399
2025,87,M,12306
2025,88,M,10304
2025,89,M,8667
2025,90,M,7531
2025,91,M,6703
2025,92,M,5835
2025,93,M,4783
2025,94,M,3777
2025,95,M,2922
2025,96,M,2213
2025,97,M,1644
2025,98,M,1180
2025,99,M,833
2025,100,M,1811
2026,0,F,577409
2026,1,F,575200
2026,2,F,572289
2026,3,F,570193
2026,4,F,595481
2026,5,F,608460
2026,6,F,589365
2026,7,F,571203
2026,8,F,547883
2026,9,F,527726
2026,10,F,515551.00000000006
2026,11,F,513419
2026,12,F,519403
2026,13,F,525991
2026,14,F,530660
2026,15,F,535749
2026,16,F,541188
2026,17,F,545795
2026,18,F,549388
2026,19,F,549832
2026,20,F,542483
2026,21,F,526611
2026,22,F,508802
2026,23,F,500262
2026,24,F,505399
2026,25,F,518481
2026,26,F,531623
2026,27,F,540322
2026,28,F,547016
2026,29,F,556494
2026,30,F,567428
2026,31,F,574557
2026,32,F,576399
2026,33,F,576290
2026,34,F,576115
2026,35,F,572745
2026,36,F,565045
2026,37,F,555696
2026,38,F,546922
2026,39,F,539164
2026,40,F,530476
2026,41,F,519960.00000000006
2026,42,F,504156
2026,43,F,482680
2026,44,F,462733
2026,45,F,441902
2026,46,F,418918
2026,47,F,397981
2026,48,F,376822
2026,49,F,357167
2026,50,F,341806
2026,51,F,330851
2026,52,F,322105
2026,53,F,312439
2026,54,F,305343
2026,55,F,300208
2026,56,F,293289
2026,57,F,284885
2026,58,F,275747
2026,59,F,267873
2026,60,F,263413
2026,61,F,262657
2026,62,F,259560
2026,63,F,251581
2026,64,F,242872
2026,65,F,233458
2026,66,F,223743
2026,67,F,213689
2026,68,F,201427
2026,69,F,188049
2026,70,F,175474
2026,71,F,165167
2026,72,F,155122
2026,73,F,143655
2026,74,F,132659
2026,75,F,119665
2026,76,F,105335
2026,77,F,93037
2026,78,F,81352
2026,79,F,69864
2026,80,F,61003
2026,81,F,55419
2026,82,F,51788
2026,83,F,48605
2026,84,F,44496
2026,85,F,40484
2026,86,F,36742
2026,87,F,32892
2026,88,F,29014
2026,89,F,24979
2026,90,F,21236
2026,91,F,18191
2026,92,F,15761
2026,93,F,13391
2026,94,F,10787
2026,95,F,8379
2026,96,F,6348
2026,97,F,4691
2026,98,F,3394
2026,99,F,2376
2026,100,F,4985
2026,0,M,597020
2026,1,M,593922
2026,2,M,590556
2026,3,M,588201
2026,4,M,603472
2026,5,M,607380
2026,6,M,588946
2026,7,M,571381
2026,8,M,549116
2026,9,M,529716
2026,10,M,518279
2026,11,M,516092.99999999994
2026,12,M,521533
2026,13,M,528477
2026,14,M,534009
2026,15,M,539473
2026,16,M,545005
2026,17,M,549615
2026,18,M,553170
2026,19,M,554813
2026,20,M,549889
2026,21,M,536086
2026,22,M,520159
2026,23,M,513615
2026,24,M,519270
2026,25,M,530814
2026,26,M,540441
2026,27,M,543490
2026,28,M,544055
2026,29,M,548405
2026,30,M,555054
2026,31,M,558208
2026,32,M,557332
2026,33,M,557370
2026,34,M,559692
2026,35,M,559386
2026,36,M,553633
2026,37,M,544313
2026,38,M,535154
2026,39,M,528289
2026,40,M,520667.00000000006
2026,41,M,510655
2026,42,M,495373
2026,43,M,474872
2026,44,M,457188
2026,45,M,438315
2026,46,M,414999
2026,47,M,391226
2026,48,M,365334
2026,49,M,341305
2026,50,M,321784
2026,51,M,305877
2026,52,M,292674
2026,53,M,279479
2026,54,M,268598
2026,55,M,258973
2026,56,M,247522
2026,57,M,234714
2026,58,M,221762
2026,59,M,211288
2026,60,M,204607
2026,61,M,201396
2026,62,M,197161
2026,63,M,189635
2026,64,M,181320
2026,65,M,172280
2026,66,M,163550
2026,67,M,154849
2026,68,M,144461
2026,69,M,133272
2026,70,M,122112
2026,71,M,112482
2026,72,M,103979
2026,73,M,94931
2026,74,M,86073
2026,75,M,75178
2026,76,M,63330
2026,77,M,53822
2026,78,M,45472
2026,79,M,37563
2026,80,M,31597
2026,81,M,27744
2026,82,M,24979
2026,83,M,22544
2026,84,M,19713
2026,85,M,17093
2026,86,M,14810
2026,87,M,12704
2026,88,M,10773
2026,89,M,8950
2026,90,M,7472
2026,91,M,6442
2026,92,M,5686
2026,93,M,4902
2026,94,M,3976
2026,95,M,3107
2026,96,M,2377
2026,97,M,1781
2026,98,M,1308
2026,99,M,927
2026,100,M,1954
2027,0,F,579129
2027,1,F,576926
2027,2,F,575372
2027,3,F,572870
2027,4,F,570976
2027,5,F,596323
2027,6,F,609309
2027,7,F,590195
2027,8,F,571989
2027,9,F,548614
2027,10,F,528393
2027,11,F,516145.99999999994
2027,12,F,513937
2027,13,F,519833.99999999994
2027,14,F,526354
2027,15,F,531134
2027,16,F,536879
2027,17,F,543753
2027,18,F,550324
2027,19,F,555838
2027,20,F,557611
2027,21,F,550585
2027,22,F,533914
2027,23,F,514491.99999999994
2027,24,F,504044
2027,25,F,507389
2027,26,F,519010
2027,27,F,531064
2027,28,F,539005
2027,29,F,545186
2027,30,F,554307
2027,31,F,564990
2027,32,F,571943
2027,33,F,573670
2027,34,F,573472
2027,35,F,573214
2027,36,F,569771
2027,37,F,562014
2027,38,F,552610
2027,39,F,543771
2027,40,F,535943
2027,41,F,527188
2027,42,F,516621.99999999994
2027,43,F,500810
2027,44,F,479377
2027,45,F,459476
2027,46,F,438705
2027,47,F,415807
2027,48,F,394940
2027,49,F,373853
2027,50,F,354250
2027,51,F,338897
2027,52,F,327897
2027,53,F,319066
2027,54,F,309308
2027,55,F,302080
2027,56,F,296786
2027,57,F,289732
2027,58,F,281222
2027,59,F,271998
2027,60,F,264026
2027,61,F,259406.99999999997
2027,62,F,258406
2027,63,F,255060
2027,64,F,246883
2027,65,F,237965
2027,66,F,228352
2027,67,F,218460
2027,68,F,208264
2027,69,F,195958
2027,70,F,182602
2027,71,F,170052
2027,72,F,159702
2027,73,F,149599
2027,74,F,138125
2027,75,F,127124
2027,76,F,114044
2027,77,F,100002
2027,78,F,87996
2027,79,F,76666
2027,80,F,65604
2027,81,F,57063
2027,82,F,51614
2027,83,F,47987
2027,84,F,44767
2027,85,F,40705
2027,86,F,36755
2027,87,F,33093
2027,88,F,29382
2027,89,F,25701
2027,90,F,21931
2027,91,F,18472
2027,92,F,15653
2027,93,F,13393
2027,94,F,11227
2027,95,F,8924
2027,96,F,6838
2027,97,F,5109
2027,98,F,3717
2027,99,F,2647
2027,100,F,5598
2027,0,M,598731
2027,1,M,595617
2027,2,M,593273
2027,3,M,590451
2027,4,M,588404
2027,5,M,603823
2027,6,M,607804
2027,7,M,589401
2027,8,M,571831
2027,9,M,549538
2027,10,M,530095
2027,11,M,518600
2027,12,M,516342
2027,13,M,521693
2027,14,M,528561
2027,15,M,534197
2027,16,M,540330
2027,17,M,547338
2027,18,M,553966
2027,19,M,559483
2027,20,M,562429
2027,21,M,557692
2027,22,M,542833
2027,23,M,524958
2027,24,M,516159
2027,25,M,519731
2027,26,M,529614
2027,27,M,538048
2027,28,M,540319
2027,29,M,540400
2027,30,M,544436
2027,31,M,550870
2027,32,M,553890
2027,33,M,552934
2027,34,M,552900
2027,35,M,555131
2027,36,M,554745
2027,37,M,548936
2027,38,M,539577
2027,39,M,530367
2027,40,M,523419.99999999994
2027,41,M,515706
2027,42,M,505601
2027,43,M,490257
2027,44,M,469731
2027,45,M,451988
2027,46,M,433065
2027,47,M,409755
2027,48,M,386010
2027,49,M,360192
2027,50,M,336236
2027,51,M,316735
2027,52,M,300800
2027,53,M,287527
2027,54,M,274264
2027,55,M,263274
2027,56,M,253523
2027,57,M,242001
2027,58,M,229175
2027,59,M,216234
2027,60,M,205726
2027,61,M,198910
2027,62,M,195446
2027,63,M,190958
2027,64,M,183265
2027,65,M,174812
2027,66,M,165686
2027,67,M,156907
2027,68,M,148211
2027,69,M,137959
2027,70,M,126990
2027,71,M,116082
2027,72,M,106638
2027,73,M,98263
2027,74,M,89382
2027,75,M,80710
2027,76,M,70044
2027,77,M,58757
2027,78,M,49752
2027,79,M,41904
2027,80,M,34515
2027,81,M,28943
2027,82,M,25317
2027,83,M,22683
2027,84,M,20351
2027,85,M,17672
2027,86,M,15206
2027,87,M,13069
2027,88,M,11123
2027,89,M,9359
2027,90,M,7718
2027,91,M,6394
2027,92,M,5466
2027,93,M,4779
2027,94,M,4075.9999999999995
2027,95,M,3271
2027,96,M,2528
2027,97,M,1914
2027,98,M,1417
2027,99,M,1028
2027,100,M,2131
2028,0,F,580995
2028,1,F,578846
2028,2,F,577250
2028,3,F,576081
2028,4,F,573765
2028,5,F,571937
2028,6,F,597269
2028,7,F,610216
2028,8,F,591051
2028,9,F,572784
2028,10,F,549340
2028,11,F,529046
2028,12,F,516721
2028,13,F,514426.00000000006
2028,14,F,520254
2028,15,F,526886
2028,16,F,532338
2028,17,F,539551
2028,18,F,548428
2028,19,F,556959
2028,20,F,563828
2028,21,F,565930
2028,22,F,558098
2028,23,F,539813
2028,24,F,518495
2028,25,F,506277
2028,26,F,508175
2028,27,F,518705.00000000006
2028,28,F,529982
2028,29,F,537396
2028,30,F,543223
2028,31,F,552091
2028,32,F,562578
2028,33,F,569389
2028,34,F,571010
2028,35,F,570722
2028,36,F,570370
2028,37,F,566842
2028,38,F,559014
2028,39,F,549542
2028,40,F,540631
2028,41,F,532726
2028,42,F,523904
2028,43,F,513288
2028,44,F,497474
2028,45,F,476086
2028,46,F,456229
2028,47,F,435519
2028,48,F,412696
2028,49,F,391889
2028,50,F,370858
2028,51,F,351291
2028,52,F,335925
2028,53,F,324856
2028,54,F,315919
2028,55,F,306053
2028,56,F,298688
2028,57,F,293236
2028,58,F,286054
2028,59,F,277445
2028,60,F,268137
2028,61,F,260057.00000000003
2028,62,F,255257
2028,63,F,253974
2028,64,F,250343
2028,65,F,241940
2028,66,F,232805
2028,67,F,223004
2028,68,F,212957
2028,69,F,202649
2028,70,F,190318
2028,71,F,176995
2028,72,F,164463
2028,73,F,154052
2028,74,F,143874
2028,75,F,132394
2028,76,F,121175
2028,77,F,108290
2028,78,F,94602
2028,79,F,82944
2028,80,F,72006
2028,81,F,61380
2028,82,F,53157
2028,83,F,47836
2028,84,F,44208
2028,85,F,40962
2028,86,F,36964
2028,87,F,33112
2028,88,F,29569
2028,89,F,26034
2028,90,F,22572
2028,91,F,19082
2028,92,F,15899
2028,93,F,13306
2028,94,F,11232
2028,95,F,9290
2028,96,F,7285
2028,97,F,5505
2028,98,F,4048
2028,99,F,2899
2028,100,F,6269
2028,0,M,600542
2028,1,M,597532
2028,2,M,595125
2028,3,M,593301
2028,4,M,590774
2028,5,M,588879
2028,6,M,604348
2028,7,M,608338
2028,8,M,589923
2028,9,M,572317
2028,10,M,549977
2028,11,M,530475
2028,12,M,518908
2028,13,M,516563.99999999994
2028,14,M,521840.00000000006
2028,15,M,528814
2028,16,M,535135
2028,17,M,542778
2028,18,M,551847
2028,19,M,560476
2028,20,M,567323
2028,21,M,570459
2028,22,M,564649
2028,23,M,547836
2028,24,M,527734
2028,25,M,516894
2028,26,M,518826
2028,27,M,527505
2028,28,M,535129
2028,29,M,536895
2028,30,M,536671
2028,31,M,540495
2028,32,M,546769
2028,33,M,549680
2028,34,M,548649
2028,35,M,548533
2028,36,M,550660
2028,37,M,550173
2028,38,M,544292
2028,39,M,534877
2028,40,M,525597
2028,41,M,518546.00000000006
2028,42,M,510711
2028,43,M,500487
2028,44,M,485058
2028,45,M,464488
2028,46,M,446668
2028,47,M,427685
2028,48,M,404380
2028,49,M,380661
2028,50,M,354920
2028,51,M,331031
2028,52,M,311547
2028,53,M,295575
2028,54,M,282225
2028,55,M,268888
2028,56,M,257793
2028,57,M,247925
2028,58,M,236345
2028,59,M,223516
2028,60,M,210594
2028,61,M,200050
2028,62,M,193087
2028,63,M,189349
2028,64,M,184595
2028,65,M,176737
2028,66,M,168170
2028,67,M,159004
2028,68,M,150227
2028,69,M,141584
2028,70,M,131498
2028,71,M,120757
2028,72,M,110088
2028,73,M,100812
2028,74,M,92552
2028,75,M,83846
2028,76,M,75217
2028,77,M,65003
2028,78,M,54328
2028,79,M,45860
2028,80,M,38514
2028,81,M,31625
2028,82,M,26417
2028,83,M,22995
2028,84,M,20482
2028,85,M,18249
2028,86,M,15726
2028,87,M,13423
2028,88,M,11446
2028,89,M,9666
2028,90,M,8073
2028,91,M,6606
2028,92,M,5427
2028,93,M,4595
2028,94,M,3974
2028,95,M,3354
2028,96,M,2662
2028,97,M,2035.0000000000002
2028,98,M,1523
2028,99,M,1114
2028,100,M,2337
2029,0,F,582765
2029,1,F,580815
2029,2,F,579234
2029,3,F,578009
2029,4,F,577014
2029,5,F,574760
2029,6,F,572926
2029,7,F,598208
2029,8,F,611091
2029,9,F,591863
2029,10,F,573524
2029,11,F,550006
2029,12,F,529635
2029,13,F,517229.00000000006
2029,14,F,514866.99999999994
2029,15,F,520813
2029,16,F,528127
2029,17,F,535067
2029,18,F,544308
2029,19,F,555169
2029,20,F,565072
2029,21,F,572269
2029,22,F,573548
2029,23,F,564073
2029,24,F,543868
2029,25,F,520784
2029,26,F,507140
2029,27,F,507964
2029,28,F,517720
2029,29,F,528462
2029,30,F,535518
2029,31,F,541104
2029,32,F,549784
2029,33,F,560117
2029,34,F,566803
2029,35,F,568328
2029,36,F,567947
2029,37,F,567496
2029,38,F,563874
2029,39,F,555968
2029,40,F,546426
2029,41,F,537442
2029,42,F,529462
2029,43,F,520577
2029,44,F,509919
2029,45,F,494106
2029,46,F,472768
2029,47,F,452957
2029,48,F,432299
2029,49,F,409543
2029,50,F,388781
2029,51,F,367790
2029,52,F,348240
2029,53,F,332841
2029,54,F,321684
2029,55,F,312625
2029,56,F,302647
2029,57,F,295149
2029,58,F,289546
2029,59,F,282243
2029,60,F,273536
2029,61,F,264137
2029,62,F,255930
2029,63,F,250916
2029,64,F,249311
2029,65,F,245363
2029,66,F,236726
2029,67,F,227385
2029,68,F,217418
2029,69,F,207245
2029,70,F,196844
2029,71,F,184500
2029,72,F,171202
2029,73,F,158670
2029,74,F,148182
2029,75,F,137927
2029,76,F,126225
2029,77,F,115087
2029,78,F,102466
2029,79,F,89192
2029,80,F,77921
2029,81,F,67386
2029,82,F,57193
2029,83,F,49279
2029,84,F,44081
2029,85,F,40461
2029,86,F,37209
2029,87,F,33310
2029,88,F,29596
2029,89,F,26208
2029,90,F,22872
2029,91,F,19645
2029,92,F,16430
2029,93,F,13520
2029,94,F,11163
2029,95,F,9297
2029,96,F,7588
2029,97,F,5867
2029,98,F,4364
2029,99,F,3159
2029,100,F,6972
2029,0,M,602277
2029,1,M,599438
2029,2,M,597100
2029,3,M,595202
2029,4,M,593662
2029,5,M,591280
2029,6,M,589444
2029,7,M,604911
2029,8,M,608875
2029,9,M,590424
2029,10,M,572767
2029,11,M,550368
2029,12,M,530796
2029,13,M,519148
2029,14,M,516735
2029,15,M,522121.99999999994
2029,16,M,529791
2029,17,M,537645
2029,18,M,547378
2029,19,M,558471
2029,20,M,568446
2029,21,M,575483
2029,22,M,577519
2029,23,M,569712
2029,24,M,550644
2029,25,M,528518
2029,26,M,516076
2029,27,M,516831
2029,28,M,524696
2029,29,M,531788
2029,30,M,533240
2029,31,M,532827
2029,32,M,536508
2029,33,M,542656
2029,34,M,545470
2029,35,M,544365
2029,36,M,544162
2029,37,M,546174
2029,38,M,545578
2029,39,M,539612
2029,40,M,530127
2029,41,M,520760
2029,42,M,513582
2029,43,M,505604
2029,44,M,495239
2029,45,M,479704
2029,46,M,459079
2029,47,M,441174
2029,48,M,422127
2029,49,M,398827
2029,50,M,375135
2029,51,M,349471
2029,52,M,325651
2029,53,M,306175
2029,54,M,290163
2029,55,M,276730
2029,56,M,263327
2029,57,M,252136
2029,58,M,242165
2029,59,M,230541
2029,60,M,217715
2029,61,M,204813
2029,62,M,194225
2029,63,M,187097
2029,64,M,183073
2029,65,M,178050
2029,66,M,170052
2029,67,M,161416
2029,68,M,152264
2029,69,M,143538
2029,70,M,134977
2029,71,M,125064
2029,72,M,114541
2029,73,M,104093
2029,74,M,94972
2029,75,M,86835
2029,76,M,78156
2029,77,M,69819
2029,78,M,60117
2029,79,M,50089
2029,80,M,42160
2029,81,M,35296
2029,82,M,28871
2029,83,M,24000
2029,84,M,20768
2029,85,M,18370
2029,86,M,16242.999999999998
2029,87,M,13886
2029,88,M,11758
2029,89,M,9950
2029,90,M,8341
2029,91,M,6912
2029,92,M,5609
2029,93,M,4563
2029,94,M,3823
2029,95,M,3271
2029,96,M,2731
2029,97,M,2144
2029,98,M,1620
2029,99,M,1198
2029,100,M,2555
2030,0,F,584233
2030,1,F,582572
2030,2,F,581163
2030,3,F,579949
2030,4,F,578896
2030,5,F,577964
2030,6,F,575707
2030,7,F,573834
2030,8,F,599051
2030,9,F,611863
2030,10,F,592567
2030,11,F,574155
2030,12,F,550563
2030,13,F,530115
2030,14,F,517649
2030,15,F,515414
2030,16,F,522047
2030,17,F,530852
2030,18,F,539828
2030,19,F,551062
2030,20,F,563293
2030,21,F,573514
2030,22,F,579862
2030,23,F,579452
2030,24,F,568010
2030,25,F,546010
2030,26,F,521506
2030,27,F,506818
2030,28,F,506898
2030,29,F,516133.00000000006
2030,30,F,526520
2030,31,F,533343
2030,32,F,538768
2030,33,F,547313
2030,34,F,557521
2030,35,F,564101
2030,36,F,565534
2030,37,F,565062
2030,38,F,564509
2030,39,F,560793
2030,40,F,552812
2030,41,F,543203
2030,42,F,534153
2030,43,F,526106
2030,44,F,517168
2030,45,F,506476
2030,46,F,490670
2030,47,F,469385
2030,48,F,449615
2030,49,F,429002
2030,50,F,406301
2030,51,F,385570
2030,52,F,364600
2030,53,F,345048
2030,54,F,329598
2030,55,F,318339
2030,56,F,309156
2030,57,F,299073
2030,58,F,291447
2030,59,F,285700
2030,60,F,278277
2030,61,F,269466
2030,62,F,259958.00000000003
2030,63,F,251594
2030,64,F,246331
2030,65,F,244373
2030,66,F,240093
2030,67,F,231232
2030,68,F,221706
2030,69,F,211604
2030,70,F,201326
2030,71,F,190839
2030,72,F,178471
2030,73,F,165183
2030,74,F,152636
2030,75,F,142068
2030,76,F,131528
2030,77,F,119909
2030,78,F,108922
2030,79,F,96630
2030,80,F,83811
2030,81,F,72941
2030,82,F,62806
2030,83,F,53035
2030,84,F,45423
2030,85,F,40357
2030,86,F,36766
2030,87,F,33541
2030,88,F,29784
2030,89,F,26241
2030,90,F,23033
2030,91,F,19913
2030,92,F,16922
2030,93,F,13976
2030,94,F,11347
2030,95,F,9244
2030,96,F,7597
2030,97,F,6112
2030,98,F,4653
2030,99,F,3406
2030,100,F,7704
2030,0,M,603736
2030,1,M,601145
2030,2,M,598953
2030,3,M,597119
2030,4,M,595505
2030,5,M,594114
2030,6,M,591794
2030,7,M,589969
2030,8,M,605407
2030,9,M,609328
2030,10,M,590829
2030,11,M,573113
2030,12,M,550648
2030,13,M,531001
2030,14,M,519292.00000000006
2030,15,M,517001
2030,16,M,523091
2030,17,M,532301
2030,18,M,542253
2030,19,M,554018
2030,20,M,566458
2030,21,M,576607
2030,22,M,582511
2030,23,M,582492
2030,24,M,572363
2030,25,M,551234
2030,26,M,527527
2030,27,M,513957
2030,28,M,513934.99999999994
2030,29,M,521279
2030,30,M,528045
2030,31,M,529314
2030,32,M,528793
2030,33,M,532378
2030,34,M,538424
2030,35,M,541154
2030,36,M,539980
2030,37,M,539689
2030,38,M,541583
2030,39,M,540871
2030,40,M,534813
2030,41,M,525245
2030,42,M,515775
2030,43,M,508452
2030,44,M,500312
2030,45,M,489786
2030,46,M,474134
2030,47,M,453450
2030,48,M,435459
2030,49,M,416349
2030,50,M,393055
2030,51,M,369391
2030,52,M,343804
2030,53,M,320048
2030,54,M,300581
2030,55,M,284526
2030,56,M,271017
2030,57,M,257560.99999999997
2030,58,M,246291
2030,59,M,236228
2030,60,M,224567
2030,61,M,211748
2030,62,M,198858
2030,63,M,188213
2030,64,M,180911
2030,65,M,176597
2030,66,M,171328
2030,67,M,163234
2030,68,M,154584
2030,69,M,145494
2030,70,M,136849
2030,71,M,128380
2030,72,M,118630
2030,73,M,108304
2030,74,M,98064
2030,75,M,89108
2030,76,M,80960
2030,77,M,72562
2030,78,M,64584
2030,79,M,55437
2030,80,M,46057
2030,81,M,38645
2030,82,M,32229.999999999996
2030,83,M,26235
2030,84,M,21681
2030,85,M,18631
2030,86,M,16355
2030,87,M,14345
2030,88,M,12167
2030,89,M,10225
2030,90,M,8588
2030,91,M,7143
2030,92,M,5870
2030,93,M,4716
2030,94,M,3797
2030,95,M,3147
2030,96,M,2664
2030,97,M,2200
2030,98,M,1706
2030,99,M,1274
2030,100,M,2776
2031,0,F,585449
2031,1,F,584086
2031,2,F,582933
2031,3,F,581880
2031,4,F,580835
2031,5,F,579841
2031,6,F,578904
2031,7,F,576607
2031,8,F,574679
2031,9,F,599822
2031,10,F,612558
2031,11,F,593189
2031,12,F,574700
2031,13,F,551032
2031,14,F,530529
2031,15,F,518197
2031,16,F,516660.99999999994
2031,17,F,524798
2031,18,F,535657
2031,19,F,546640
2031,20,F,559254
2031,21,F,571803
2031,22,F,581158
2031,23,F,585789
2031,24,F,583375
2031,25,F,570100
2031,26,F,546659
2031,27,F,521125
2031,28,F,505733
2031,29,F,505322
2031,30,F,514212.99999999994
2031,31,F,524363
2031,32,F,531028
2031,33,F,536337
2031,34,F,544773
2031,35,F,554866
2031,36,F,561337
2031,37,F,562676
2031,38,F,562106
2031,39,F,561448
2031,40,F,557636
2031,41,F,549580
2031,42,F,539907
2031,43,F,530797
2031,44,F,522692
2031,45,F,513706
2031,46,F,502983
2031,47,F,487185
2031,48,F,465947
2031,49,F,446210
2031,50,F,425627
2031,51,F,402964
2031,52,F,382243
2031,53,F,361274
2031,54,F,341704
2031,55,F,326190
2031,56,F,314826
2031,57,F,305523
2031,58,F,295342
2031,59,F,287598
2031,60,F,281707
2031,61,F,274156
2031,62,F,265221
2031,63,F,255572
2031,64,F,247018
2031,65,F,241476
2031,66,F,239148
2031,67,F,234541
2031,68,F,225478
2031,69,F,215798
2031,70,F,205579
2031,71,F,195202
2031,72,F,184620
2031,73,F,172210
2031,74,F,158914
2031,75,F,146353
2031,76,F,135500
2031,77,F,124969
2031,78,F,113508
2031,79,F,102738
2031,80,F,90818
2031,81,F,78471
2031,82,F,67996
2031,83,F,58252
2031,84,F,48896
2031,85,F,41595
2031,86,F,36679
2031,87,F,33150
2031,88,F,29997
2031,89,F,26413
2031,90,F,23067
2031,91,F,20058
2031,92,F,17157
2031,93,F,14398
2031,94,F,11733
2031,95,F,9399
2031,96,F,7555
2031,97,F,6121
2031,98,F,4849
2031,99,F,3632
2031,100,F,8447
2031,0,M,604954
2031,1,M,602628
2031,2,M,600662
2031,3,M,598966
2031,4,M,597413
2031,5,M,595946
2031,6,M,594615
2031,7,M,592307
2031,8,M,590461
2031,9,M,605851
2031,10,M,609716
2031,11,M,591159
2031,12,M,573375
2031,13,M,550836
2031,14,M,531134
2031,15,M,519557
2031,16,M,517984.00000000006
2031,17,M,525630
2031,18,M,536955
2031,19,M,548958
2031,20,M,562081
2031,21,M,574692
2031,22,M,583688
2031,23,M,587504
2031,24,M,585111
2031,25,M,572867
2031,26,M,550133
2031,27,M,525328
2031,28,M,511038
2031,29,M,510534
2031,30,M,517558
2031,31,M,524121.99999999994
2031,32,M,525282
2031,33,M,524696
2031,34,M,528202
2031,35,M,534154
2031,36,M,536797
2031,37,M,535547
2031,38,M,535160
2031,39,M,536926
2031,40,M,536084
2031,41,M,529917
2031,42,M,520248.00000000006
2031,43,M,510654
2031,44,M,503161
2031,45,M,494839
2031,46,M,484137
2031,47,M,468360
2031,48,M,447614
2031,49,M,429536
2031,50,M,410360
2031,51,M,387071
2031,52,M,363434
2031,53,M,337921
2031,54,M,314229
2031,55,M,294769
2031,56,M,278680
2031,57,M,265110
2031,58,M,251616
2031,59,M,240279
2031,60,M,230132
2031,61,M,218435
2031,62,M,205613
2031,63,M,192725
2031,64,M,182012
2031,65,M,174537
