year,sex,age,mu
2034,M,17,0.0013155149788793335
2034,M,18,0.0013155149788793335
2034,M,19,0.0013155149788793335
2034,M,20,0.002553479492390687
2034,M,21,0.002553479492390687
2034,M,22,0.002553479492390687
2034,M,23,0.002553479492390687
2034,M,24,0.002553479492390687
2034,M,25,0.003874573611182478
2034,M,26,0.003874573611182478
2034,M,27,0.003874573611182478
2034,M,28,0.003874573611182478
2034,M,29,0.003874573611182478
2034,M,30,0.005188973216518756
2034,M,31,0.005188973216518756
2034,M,32,0.005188973216518756
2034,M,33,0.005188973216518756
2034,M,34,0.005188973216518756
2034,M,35,0.006742763514938521
2034,M,36,0.006742763514938521
2034,M,37,0.006742763514938521
2034,M,38,0.006742763514938521
2034,M,39,0.006742763514938521
2034,M,40,0.008838822244067856
2034,M,41,0.008838822244067856
2034,M,42,0.008838822244067856
2034,M,43,0.008838822244067856
2034,M,44,0.008838822244067856
2034,M,45,0.012025832665253186
2034,M,46,0.012025832665253186
2034,M,47,0.012025832665253186
2034,M,48,0.012025832665253186
2034,M,49,0.012025832665253186
2034,M,50,0.016461118045758207
2034,M,51,0.016461118045758207
2034,M,52,0.016461118045758207
2034,M,53,0.016461118045758207
2034,M,54,0.016461118045758207
2034,M,55,0.022606106591766456
2034,M,56,0.022606106591766456
2034,M,57,0.022606106591766456
2034,M,58,0.022606106591766456
2034,M,59,0.022606106591766456
2034,M,60,0.03066653756146077
2034,M,61,0.03066653756146077
2034,M,62,0.03066653756146077
2034,M,63,0.03066653756146077
2034,M,64,0.03066653756146077
2034,M,65,0.042212494463209335
2034,M,66,0.042212494463209335
2034,M,67,0.042212494463209335
2034,M,68,0.042212494463209335
2034,M,69,0.042212494463209335
2034,M,70,0.0553951051903178
2034,M,71,0.0553951051903178
2034,M,72,0.0553951051903178
2034,M,73,0.0553951051903178
2034,M,74,0.0553951051903178
2034,M,75,0.07475215871820606
2034,M,76,0.07475215871820606
2034,M,77,0.07475215871820606
2034,M,78,0.07475215871820606
2034,M,79,0.07475215871820606
2034,M,80,0.09314404482755433
2034,M,81,0.09314404482755433
2034,M,82,0.09314404482755433
2034,M,83,0.09314404482755433
2034,M,84,0.09314404482755433
2034,M,85,0.12716038883448313
2034,M,86,0.12716038883448313
2034,M,87,0.12716038883448313
2034,M,88,0.12716038883448313
2034,M,89,0.12716038883448313
2034,M,90,0.16831584195010152
2034,M,91,0.16831584195010152
2034,M,92,0.16831584195010152
2034,M,93,0.16831584195010152
2034,M,94,0.16831584195010152
2034,M,95,0.2222033331662498
2034,M,96,0.2222033331662498
2034,M,97,0.2222033331662498
2034,M,98,0.2222033331662498
2034,M,99,0.2222033331662498
2034,M,100,0.2222033331662498
2035,F,0,0.015720888139061723
2035,F,1,0.0014501326492816667
2035,F,2,0.0014501326492816667
2035,F,3,0.0014501326492816667
2035,F,4,0.0014501326492816667
2035,F,5,3.181228713117888e-4
2035,F,6,3.181228713117888e-4
2035,F,7,3.181228713117888e-4
2035,F,8,3.181228713117888e-4
2035,F,9,3.181228713117888e-4
2035,F,10,3.603404181782091e-4
2035,F,11,3.603404181782091e-4
2035,F,12,3.603404181782091e-4
2035,F,13,3.603404181782091e-4
2035,F,14,3.603404181782091e-4
2035,F,15,8.064216066001993e-4
2035,F,16,8.064216066001993e-4
2035,F,17,8.064216066001993e-4
2035,F,18,8.064216066001993e-4
2035,F,19,8.064216066001993e-4
2035,F,20,0.0013809344965631015
2035,F,21,0.0013809344965631015
2035,F,22,0.0013809344965631015
2035,F,23,0.0013809344965631015
2035,F,24,0.0013809344965631015
2035,F,25,0.0023235551534148483
2035,F,26,0.0023235551534148483
2035,F,27,0.0023235551534148483
2035,F,28,0.0023235551534148483
2035,F,29,0.0023235551534148483
2035,F,30,0.0033711364414904634
2035,F,31,0.0033711364414904634
2035,F,32,0.0033711364414904634
2035,F,33,0.0033711364414904634
2035,F,34,0.0033711364414904634
2035,F,35,0.004451581927293955
2035,F,36,0.004451581927293955
2035,F,37,0.004451581927293955
2035,F,38,0.004451581927293955
2035,F,39,0.004451581927293955
2035,F,40,0.005773546457080526
2035,F,41,0.005773546457080526
2035,F,42,0.005773546457080526
2035,F,43,0.005773546457080526
2035,F,44,0.005773546457080526
2035,F,45,0.0070735085914741995
2035,F,46,0.0070735085914741995
2035,F,47,0.0070735085914741995
2035,F,48,0.0070735085914741995
2035,F,49,0.0070735085914741995
2035,F,50,0.009011477730513084
2035,F,51,0.009011477730513084
2035,F,52,0.009011477730513084
2035,F,53,0.009011477730513084
2035,F,54,0.009011477730513084
2035,F,55,0.012404991490776274
2035,F,56,0.012404991490776274
2035,F,57,0.012404991490776274
2035,F,58,0.012404991490776274
2035,F,59,0.012404991490776274
2035,F,60,0.016926086374434053
2035,F,61,0.016926086374434053
2035,F,62,0.016926086374434053
2035,F,63,0.016926086374434053
2035,F,64,0.016926086374434053
2035,F,65,0.02470359153608455
2035,F,66,0.02470359153608455
2035,F,67,0.02470359153608455
2035,F,68,0.02470359153608455
2035,F,69,0.02470359153608455
2035,F,70,0.035296470833724544
2035,F,71,0.035296470833724544
2035,F,72,0.035296470833724544
2035,F,73,0.035296470833724544
2035,F,74,0.035296470833724544
2035,F,75,0.05208169884670414
2035,F,76,0.05208169884670414
2035,F,77,0.05208169884670414
2035,F,78,0.05208169884670414
2035,F,79,0.05208169884670414
2035,F,80,0.07241883457982128
2035,F,81,0.07241883457982128
2035,F,82,0.07241883457982128
2035,F,83,0.07241883457982128
2035,F,84,0.07241883457982128
2035,F,85,0.10680020549667628
2035,F,86,0.10680020549667628
2035,F,87,0.10680020549667628
2035,F,88,0.10680020549667628
2035,F,89,0.10680020549667628
2035,F,90,0.15539593474814326
2035,F,91,0.15539593474814326
2035,F,92,0.15539593474814326
2035,F,93,0.15539593474814326
2035,F,94,0.15539593474814326
2035,F,95,0.22412641897798502
2035,F,96,0.22412641897798502
2035,F,97,0.22412641897798502
2035,F,98,0.22412641897798502
2035,F,99,0.22412641897798502
2035,F,100,0.22412641897798502
2035,M,0,0.020994878144850404
2035,M,1,0.0019450972202722434
2035,M,2,0.0019450972202722434
2035,M,3,0.0019450972202722434
2035,M,4,0.0019450972202722434
2035,M,5,4.916878974881578e-4
2035,M,6,4.916878974881578e-4
2035,M,7,4.916878974881578e-4
2035,M,8,4.916878974881578e-4
2035,M,9,4.916878974881578e-4
2035,M,10,5.419335672541719e-4
2035,M,11,5.419335672541719e-4
2035,M,12,5.419335672541719e-4
2035,M,13,5.419335672541719e-4
2035,M,14,5.419335672541719e-4
2035,M,15,0.001294379524538167
2035,M,16,0.001294379524538167
2035,M,17,0.001294379524538167
2035,M,18,0.001294379524538167
2035,M,19,0.001294379524538167
2035,M,20,0.002513797969948421
2035,M,21,0.002513797969948421
2035,M,22,0.002513797969948421
2035,M,23,0.002513797969948421
2035,M,24,0.002513797969948421
2035,M,25,0.0038178247001126034
2035,M,26,0.0038178247001126034
2035,M,27,0.0038178247001126034
2035,M,28,0.0038178247001126034
2035,M,29,0.0038178247001126034
2035,M,30,0.005119895683782644
2035,M,31,0.005119895683782644
2035,M,32,0.005119895683782644
2035,M,33,0.005119895683782644
2035,M,34,0.005119895683782644
2035,M,35,0.006664357057987574
2035,M,36,0.006664357057987574
2035,M,37,0.006664357057987574
2035,M,38,0.006664357057987574
2035,M,39,0.006664357057987574
2035,M,40,0.008752249478991602
2035,M,41,0.008752249478991602
2035,M,42,0.008752249478991602
2035,M,43,0.008752249478991602
2035,M,44,0.008752249478991602
2035,M,45,0.01192917181719726
2035,M,46,0.01192917181719726
2035,M,47,0.01192917181719726
2035,M,48,0.01192917181719726
2035,M,49,0.01192917181719726
2035,M,50,0.016353732088027696
2035,M,51,0.016353732088027696
2035,M,52,0.016353732088027696
2035,M,53,0.016353732088027696
2035,M,54,0.016353732088027696
2035,M,55,0.02248546089455899
2035,M,56,0.02248546089455899
2035,M,57,0.02248546089455899
2035,M,58,0.02248546089455899
2035,M,59,0.02248546089455899
2035,M,60,0.030529510684265015
2035,M,61,0.030529510684265015
2035,M,62,0.030529510684265015
2035,M,63,0.030529510684265015
2035,M,64,0.030529510684265015
2035,M,65,0.042050349277064844
2035,M,66,0.042050349277064844
2035,M,67,0.042050349277064844
2035,M,68,0.042050349277064844
2035,M,69,0.042050349277064844
2035,M,70,0.055210445735589087
2035,M,71,0.055210445735589087
2035,M,72,0.055210445735589087
2035,M,73,0.055210445735589087
2035,M,74,0.055210445735589087
2035,M,75,0.07453802385323284
2035,M,76,0.07453802385323284
2035,M,77,0.07453802385323284
2035,M,78,0.07453802385323284
2035,M,79,0.07453802385323284
2035,M,80,0.09292041041325191
2035,M,81,0.09292041041325191
2035,M,82,0.09292041041325191
2035,M,83,0.09292041041325191
2035,M,84,0.09292041041325191
2035,M,85,0.1269117628068553
2035,M,86,0.1269117628068553
2035,M,87,0.1269117628068553
2035,M,88,0.1269117628068553
2035,M,89,0.1269117628068553
2035,M,90,0.16805586162972344
2035,M,91,0.16805586162972344
2035,M,92,0.16805586162972344
2035,M,93,0.16805586162972344
2035,M,94,0.16805586162972344
2035,M,95,0.2219626329854678
2035,M,96,0.2219626329854678
2035,M,97,0.2219626329854678
2035,M,98,0.2219626329854678
2035,M,99,0.2219626329854678
2035,M,100,0.2219626329854678
2036,F,0,0.015348386173472065
2036,F,1,0.0014157109190570635
2036,F,2,0.0014157109190570635
2036,F,3,0.0014157109190570635
2036,F,4,0.0014157109190570635
2036,F,5,3.1066716032744315e-4
2036,F,6,3.1066716032744315e-4
2036,F,7,3.1066716032744315e-4
2036,F,8,3.1066716032744315e-4
2036,F,9,3.1066716032744315e-4
2036,F,10,3.520456586478152e-4
2036,F,11,3.520456586478152e-4
2036,F,12,3.520456586478152e-4
2036,F,13,3.520456586478152e-4
2036,F,14,3.520456586478152e-4
2036,F,15,7.882332405356625e-4
2036,F,16,7.882332405356625e-4
2036,F,17,7.882332405356625e-4
2036,F,18,7.882332405356625e-4
2036,F,19,7.882332405356625e-4
2036,F,20,0.0013507853001712739
2036,F,21,0.0013507853001712739
2036,F,22,0.0013507853001712739
2036,F,23,0.0013507853001712739
2036,F,24,0.0013507853001712739
2036,F,25,0.0022757142205752138
2036,F,26,0.0022757142205752138
2036,F,27,0.0022757142205752138
2036,F,28,0.0022757142205752138
2036,F,29,0.0022757142205752138
2036,F,30,0.003307819999842259
2036,F,31,0.003307819999842259
2036,F,32,0.003307819999842259
2036,F,33,0.003307819999842259
2036,F,34,0.003307819999842259
2036,F,35,0.004378230469416105
2036,F,36,0.004378230469416105
2036,F,37,0.004378230469416105
2036,F,38,0.004378230469416105
2036,F,39,0.004378230469416105
2036,F,40,0.005692806843759825
2036,F,41,0.005692806843759825
2036,F,42,0.005692806843759825
2036,F,43,0.005692806843759825
2036,F,44,0.005692806843759825
2036,F,45,0.006991546675438441
2036,F,46,0.006991546675438441
2036,F,47,0.006991546675438441
2036,F,48,0.006991546675438441
2036,F,49,0.006991546675438441
2036,F,50,0.008925926041305158
2036,F,51,0.008925926041305158
2036,F,52,0.008925926041305158
2036,F,53,0.008925926041305158
2036,F,54,0.008925926041305158
2036,F,55,0.012307456007455754
2036,F,56,0.012307456007455754
2036,F,57,0.012307456007455754
2036,F,58,0.012307456007455754
2036,F,59,0.012307456007455754
2036,F,60,0.016813192524168026
2036,F,61,0.016813192524168026
2036,F,62,0.016813192524168026
2036,F,63,0.016813192524168026
2036,F,64,0.016813192524168026
2036,F,65,0.024560170272636274
2036,F,66,0.024560170272636274
2036,F,67,0.024560170272636274
2036,F,68,0.024560170272636274
2036,F,69,0.024560170272636274
2036,F,70,0.03511612559841941
2036,F,71,0.03511612559841941
2036,F,72,0.03511612559841941
2036,F,73,0.03511612559841941
2036,F,74,0.03511612559841941
2036,F,75,0.05184920723969424
2036,F,76,0.05184920723969424
2036,F,77,0.05184920723969424
2036,F,78,0.05184920723969424
2036,F,79,0.05184920723969424
2036,F,80,0.0721415644428669
2036,F,81,0.0721415644428669
2036,F,82,0.0721415644428669
2036,F,83,0.0721415644428669
2036,F,84,0.0721415644428669
2036,F,85,0.10645652074985217
2036,F,86,0.10645652074985217
2036,F,87,0.10645652074985217
2036,F,88,0.10645652074985217
2036,F,89,0.10645652074985217
2036,F,90,0.1549833787298452
2036,F,91,0.1549833787298452
2036,F,92,0.1549833787298452
2036,F,93,0.1549833787298452
2036,F,94,0.1549833787298452
2036,F,95,0.22367260126232372
2036,F,96,0.22367260126232372
2036,F,97,0.22367260126232372
2036,F,98,0.22367260126232372
2036,F,99,0.22367260126232372
2036,F,100,0.22367260126232372
2036,M,0,0.020631360400616385
2036,M,1,0.0019112773796801912
2036,M,2,0.0019112773796801912
2036,M,3,0.0019112773796801912
2036,M,4,0.0019112773796801912
2036,M,5,4.8324534523319017e-4
2036,M,6,4.8324534523319017e-4
2036,M,7,4.8324534523319017e-4
2036,M,8,4.8324534523319017e-4
2036,M,9,4.8324534523319017e-4
2036,M,10,5.327950466370004e-4
2036,M,11,5.327950466370004e-4
2036,M,12,5.327950466370004e-4
2036,M,13,5.327950466370004e-4
2036,M,14,5.327950466370004e-4
2036,M,15,0.00127299671979219
2036,M,16,0.00127299671979219
2036,M,17,0.00127299671979219
2036,M,18,0.00127299671979219
2036,M,19,0.00127299671979219
2036,M,20,0.002473589747519095
2036,M,21,0.002473589747519095
2036,M,22,0.002473589747519095
2036,M,23,0.002473589747519095
2036,M,24,0.002473589747519095
2036,M,25,0.0037601707278013706
2036,M,26,0.0037601707278013706
2036,M,27,0.0037601707278013706
2036,M,28,0.0037601707278013706
2036,M,29,0.0037601707278013706
2036,M,30,0.005049406200372018
2036,M,31,0.005049406200372018
2036,M,32,0.005049406200372018
2036,M,33,0.005049406200372018
2036,M,34,0.005049406200372018
2036,M,35,0.006583825503163139
2036,M,36,0.006583825503163139
2036,M,37,0.006583825503163139
2036,M,38,0.006583825503163139
2036,M,39,0.006583825503163139
2036,M,40,0.008662524963299606
2036,M,41,0.008662524963299606
2036,M,42,0.008662524963299606
2036,M,43,0.008662524963299606
2036,M,44,0.008662524963299606
2036,M,45,0.011827830135041276
2036,M,46,0.011827830135041276
2036,M,47,0.011827830135041276
2036,M,48,0.011827830135041276
2036,M,49,0.011827830135041276
2036,M,50,0.016239549061217058
2036,M,51,0.016239549061217058
2036,M,52,0.016239549061217058
2036,M,53,0.016239549061217058
2036,M,54,0.016239549061217058
2036,M,55,0.02235513644815355
2036,M,56,0.02235513644815355
2036,M,57,0.02235513644815355
2036,M,58,0.02235513644815355
2036,M,59,0.02235513644815355
2036,M,60,0.03037906733866478
2036,M,61,0.03037906733866478
2036,M,62,0.03037906733866478
2036,M,63,0.03037906733866478
2036,M,64,0.03037906733866478
2036,M,65,0.04186948885084901
2036,M,66,0.04186948885084901
2036,M,67,0.04186948885084901
2036,M,68,0.04186948885084901
2036,M,69,0.04186948885084901
2036,M,70,0.05500099351575052
2036,M,71,0.05500099351575052
2036,M,72,0.05500099351575052
2036,M,73,0.05500099351575052
2036,M,74,0.05500099351575052
2036,M,75,0.07429016575729658
2036,M,76,0.07429016575729658
2036,M,77,0.07429016575729658
2036,M,78,0.07429016575729658
2036,M,79,0.07429016575729658
2036,M,80,0.09265446388610264
2036,M,81,0.09265446388610264
2036,M,82,0.09265446388610264
2036,M,83,0.09265446388610264
2036,M,84,0.09265446388610264
2036,M,85,0.1266050056979408
2036,M,86,0.1266050056979408
2036,M,87,0.1266050056979408
2036,M,88,0.1266050056979408
2036,M,89,0.1266050056979408
2036,M,90,0.16771846938041543
2036,M,91,0.16771846938041543
2036,M,92,0.16771846938041543
2036,M,93,0.16771846938041543
2036,M,94,0.16771846938041543
2036,M,95,0.2216190056118413
2036,M,96,0.2216190056118413
2036,M,97,0.2216190056118413
2036,M,98,0.2216190056118413
2036,M,99,0.2216190056118413
2036,M,100,0.2216190056118413
2037,F,0,0.01495863459524073
2037,F,1,0.0013797076925466166
2037,F,2,0.0013797076925466166
2037,F,3,0.0013797076925466166
2037,F,4,0.0013797076925466166
2037,F,5,3.0286720564793055e-4
2037,F,6,3.0286720564793055e-4
2037,F,7,3.0286720564793055e-4
2037,F,8,3.0286720564793055e-4
2037,F,9,3.0286720564793055e-4
2037,F,10,3.433685863549533e-4
2037,F,11,3.433685863549533e-4
2037,F,12,3.433685863549533e-4
2037,F,13,3.433685863549533e-4
2037,F,14,3.433685863549533e-4
2037,F,15,7.692012820451809e-4
2037,F,16,7.692012820451809e-4
2037,F,17,7.692012820451809e-4
2037,F,18,7.692012820451809e-4
2037,F,19,7.692012820451809e-4
2037,F,20,0.001319233391092259
2037,F,21,0.001319233391092259
2037,F,22,0.001319233391092259
2037,F,23,0.001319233391092259
2037,F,24,0.001319233391092259
2037,F,25,0.002225637851221307
2037,F,26,0.002225637851221307
2037,F,27,0.002225637851221307
2037,F,28,0.002225637851221307
2037,F,29,0.002225637851221307
2037,F,30,0.003241551797004933
2037,F,31,0.003241551797004933
2037,F,32,0.003241551797004933
2037,F,33,0.003241551797004933
2037,F,34,0.003241551797004933
2037,F,35,0.0043015075661094245
2037,F,36,0.0043015075661094245
2037,F,37,0.0043015075661094245
2037,F,38,0.0043015075661094245
2037,F,39,0.0043015075661094245
2037,F,40,0.0056085208102322785
2037,F,41,0.0056085208102322785
2037,F,42,0.0056085208102322785
2037,F,43,0.0056085208102322785
2037,F,44,0.0056085208102322785
2037,F,45,0.006906297594986214
2037,F,46,0.006906297594986214
2037,F,47,0.006906297594986214
2037,F,48,0.006906297594986214
2037,F,49,0.006906297594986214
2037,F,50,0.00883746977896949
2037,F,51,0.00883746977896949
2037,F,52,0.00883746977896949
2037,F,53,0.00883746977896949
2037,F,54,0.00883746977896949
2037,F,55,0.012207374481006592
2037,F,56,0.012207374481006592
2037,F,57,0.012207374481006592
2037,F,58,0.012207374481006592
2037,F,59,0.012207374481006592
2037,F,60,0.01669834691357458
2037,F,61,0.01669834691357458
2037,F,62,0.01669834691357458
2037,F,63,0.01669834691357458
2037,F,64,0.01669834691357458
2037,F,65,0.024415554720998343
2037,F,66,0.024415554720998343
2037,F,67,0.024415554720998343
2037,F,68,0.024415554720998343
2037,F,69,0.024415554720998343
2037,F,70,0.03493602381745492
2037,F,71,0.03493602381745492
2037,F,72,0.03493602381745492
2037,F,73,0.03493602381745492
2037,F,74,0.03493602381745492
2037,F,75,0.05161979973202655
2037,F,76,0.05161979973202655
2037,F,77,0.05161979973202655
2037,F,78,0.05161979973202655
2037,F,79,0.05161979973202655
2037,F,80,0.0718723872772159
2037,F,81,0.0718723872772159
2037,F,82,0.0718723872772159
2037,F,83,0.0718723872772159
2037,F,84,0.0718723872772159
2037,F,85,0.10613028586615689
2037,F,86,0.10613028586615689
2037,F,87,0.10613028586615689
2037,F,88,0.10613028586615689
2037,F,89,0.10613028586615689
2037,F,90,0.15460382156345748
2037,F,91,0.15460382156345748
2037,F,92,0.15460382156345748
2037,F,93,0.15460382156345748
2037,F,94,0.15460382156345748
2037,F,95,0.22327902809695072
2037,F,96,0.22327902809695072
2037,F,97,0.22327902809695072
2037,F,98,0.22327902809695072
2037,F,99,0.22327902809695072
2037,F,100,0.22327902809695072
2037,M,0,0.020221952400664028
2037,M,1,0.0018732128576953097
2037,M,2,0.0018732128576953097
2037,M,3,0.0018732128576953097
2037,M,4,0.0018732128576953097
2037,M,5,4.7375065643821574e-4
2037,M,6,4.7375065643821574e-4
2037,M,7,4.7375065643821574e-4
2037,M,8,4.7375065643821574e-4
2037,M,9,4.7375065643821574e-4
2037,M,10,5.225320051625478e-4
2037,M,11,5.225320051625478e-4
2037,M,12,5.225320051625478e-4
2037,M,13,5.225320051625478e-4
2037,M,14,5.225320051625478e-4
2037,M,15,0.0012490220338276848
2037,M,16,0.0012490220338276848
2037,M,17,0.0012490220338276848
2037,M,18,0.0012490220338276848
2037,M,19,0.0012490220338276848
2037,M,20,0.00242862403186554
2037,M,21,0.00242862403186554
2037,M,22,0.00242862403186554
2037,M,23,0.00242862403186554
2037,M,24,0.00242862403186554
2037,M,25,0.0036960057430813023
2037,M,26,0.0036960057430813023
2037,M,27,0.0036960057430813023
2037,M,28,0.0036960057430813023
2037,M,29,0.0036960057430813023
2037,M,30,0.004971642210207944
2037,M,31,0.004971642210207944
2037,M,32,0.004971642210207944
2037,M,33,0.004971642210207944
2037,M,34,0.004971642210207944
2037,M,35,0.0064962686815317056
2037,M,36,0.0064962686815317056
2037,M,37,0.0064962686815317056
2037,M,38,0.0064962686815317056
2037,M,39,0.0064962686815317056
2037,M,40,0.008567149986400423
2037,M,41,0.008567149986400423
2037,M,42,0.008567149986400423
2037,M,43,0.008567149986400423
2037,M,44,0.008567149986400423
2037,M,45,0.011723551633015269
2037,M,46,0.011723551633015269
2037,M,47,0.011723551633015269
2037,M,48,0.011723551633015269
2037,M,49,0.011723551633015269
2037,M,50,0.016127089661912664
2037,M,51,0.016127089661912664
2037,M,52,0.016127089661912664
2037,M,53,0.016127089661912664
2037,M,54,0.016127089661912664
2037,M,55,0.022233479714142086
2037,M,56,0.022233479714142086
2037,M,57,0.022233479714142086
2037,M,58,0.022233479714142086
2037,M,59,0.022233479714142086
2037,M,60,0.030246732027141197
2037,M,61,0.030246732027141197
2037,M,62,0.030246732027141197
2037,M,63,0.030246732027141197
2037,M,64,0.030246732027141197
2037,M,65,0.041719928216120084
2037,M,66,0.041719928216120084
2037,M,67,0.041719928216120084
2037,M,68,0.041719928216120084
2037,M,69,0.041719928216120084
2037,M,70,0.054839456458820365
2037,M,71,0.054839456458820365
2037,M,72,0.054839456458820365
2037,M,73,0.054839456458820365
2037,M,74,0.054839456458820365
2037,M,75,0.07411557727297348
2037,M,76,0.07411557727297348
2037,M,77,0.07411557727297348
2037,M,78,0.07411557727297348
2037,M,79,0.07411557727297348
2037,M,80,0.09249050613711987
2037,M,81,0.09249050613711987
2037,M,82,0.09249050613711987
2037,M,83,0.09249050613711987
2037,M,84,0.09249050613711987
2037,M,85,0.12645176388162793
2037,M,86,0.12645176388162793
2037,M,87,0.12645176388162793
2037,M,88,0.12645176388162793
2037,M,89,0.12645176388162793
2037,M,90,0.16760203825801429
2037,M,91,0.16760203825801429
2037,M,92,0.16760203825801429
2037,M,93,0.16760203825801429
2037,M,94,0.16760203825801429
2037,M,95,0.2215940576967898
2037,M,96,0.2215940576967898
2037,M,97,0.2215940576967898
2037,M,98,0.2215940576967898
2037,M,99,0.2215940576967898
2037,M,100,0.2215940576967898
2038,F,0,0.014592545176004598
2038,F,1,0.0013459039220153307
2038,F,2,0.0013459039220153307
2038,F,3,0.0013459039220153307
2038,F,4,0.0013459039220153307
2038,F,5,2.955442585001782e-4
2038,F,6,2.955442585001782e-4
2038,F,7,2.955442585001782e-4
2038,F,8,2.955442585001782e-4
2038,F,9,2.955442585001782e-4
2038,F,10,3.352247822393878e-4
2038,F,11,3.352247822393878e-4
2038,F,12,3.352247822393878e-4
2038,F,13,3.352247822393878e-4
2038,F,14,3.352247822393878e-4
2038,F,15,7.513455346493764e-4
2038,F,16,7.513455346493764e-4
2038,F,17,7.513455346493764e-4
2038,F,18,7.513455346493764e-4
2038,F,19,7.513455346493764e-4
2038,F,20,0.0012896490639194179
2038,F,21,0.0012896490639194179
2038,F,22,0.0012896490639194179
2038,F,23,0.0012896490639194179
2038,F,24,0.0012896490639194179
2038,F,25,0.0021787423193770413
2038,F,26,0.0021787423193770413
2038,F,27,0.0021787423193770413
2038,F,28,0.0021787423193770413
2038,F,29,0.0021787423193770413
2038,F,30,0.003179643925111545
2038,F,31,0.003179643925111545
2038,F,32,0.003179643925111545
2038,F,33,0.003179643925111545
2038,F,34,0.003179643925111545
2038,F,35,0.004230168065413868
2038,F,36,0.004230168065413868
2038,F,37,0.004230168065413868
2038,F,38,0.004230168065413868
2038,F,39,0.004230168065413868
2038,F,40,0.0055307632759699545
2038,F,41,0.0055307632759699545
2038,F,42,0.0055307632759699545
2038,F,43,0.0055307632759699545
2038,F,44,0.0055307632759699545
2038,F,45,0.006828607200617701
2038,F,46,0.006828607200617701
2038,F,47,0.006828607200617701
2038,F,48,0.006828607200617701
2038,F,49,0.006828607200617701
2038,F,50,0.00875824633569886
2038,F,51,0.00875824633569886
2038,F,52,0.00875824633569886
2038,F,53,0.00875824633569886
2038,F,54,0.00875824633569886
2038,F,55,0.012119671557267496
2038,F,56,0.012119671557267496
2038,F,57,0.012119671557267496
2038,F,58,0.012119671557267496
2038,F,59,0.012119671557267496
2038,F,60,0.016600121088629075
2038,F,61,0.016600121088629075
2038,F,62,0.016600121088629075
2038,F,63,0.016600121088629075
2038,F,64,0.016600121088629075
2038,F,65,0.024294969151760642
2038,F,66,0.024294969151760642
2038,F,67,0.024294969151760642
2038,F,68,0.024294969151760642
2038,F,69,0.024294969151760642
2038,F,70,0.034790043685641606
2038,F,71,0.034790043685641606
2038,F,72,0.034790043685641606
2038,F,73,0.034790043685641606
2038,F,74,0.034790043685641606
2038,F,75,0.0514405058347692
2038,F,76,0.0514405058347692
2038,F,77,0.0514405058347692
2038,F,78,0.0514405058347692
2038,F,79,0.0514405058347692
2038,F,80,0.07167265367133266
2038,F,81,0.07167265367133266
2038,F,82,0.07167265367133266
2038,F,83,0.07167265367133266
2038,F,84,0.07167265367133266
2038,F,85,0.10590628835548854
2038,F,86,0.10590628835548854
2038,F,87,0.10590628835548854
2038,F,88,0.10590628835548854
2038,F,89,0.10590628835548854
2038,F,90,0.1543730751574985
2038,F,91,0.1543730751574985
2038,F,92,0.1543730751574985
2038,F,93,0.1543730751574985
2038,F,94,0.1543730751574985
2038,F,95,0.22310083126766558
2038,F,96,0.22310083126766558
2038,F,97,0.22310083126766558
2038,F,98,0.22310083126766558
2038,F,99,0.22310083126766558
2038,F,100,0.22310083126766558
2038,M,0,0.01987122144870481
2038,M,1,0.0018405990117650725
2038,M,2,0.0018405990117650725
2038,M,3,0.0018405990117650725
2038,M,4,0.0018405990117650725
2038,M,5,4.656055509926837e-4
2038,M,6,4.656055509926837e-4
2038,M,7,4.656055509926837e-4
2038,M,8,4.656055509926837e-4
2038,M,9,4.656055509926837e-4
2038,M,10,5.137071731586452e-4
2038,M,11,5.137071731586452e-4
2038,M,12,5.137071731586452e-4
2038,M,13,5.137071731586452e-4
2038,M,14,5.137071731586452e-4
2038,M,15,0.0012283584504398655
2038,M,16,0.0012283584504398655
2038,M,17,0.0012283584504398655
2038,M,18,0.0012283584504398655
2038,M,19,0.0012283584504398655
2038,M,20,0.002389722237215945
2038,M,21,0.002389722237215945
2038,M,22,0.002389722237215945
2038,M,23,0.002389722237215945
2038,M,24,0.002389722237215945
2038,M,25,0.003640105868147856
2038,M,26,0.003640105868147856
2038,M,27,0.003640105868147856
2038,M,28,0.003640105868147856
2038,M,29,0.003640105868147856
2038,M,30,0.004903080358626471
2038,M,31,0.004903080358626471
2038,M,32,0.004903080358626471
2038,M,33,0.004903080358626471
2038,M,34,0.004903080358626471
2038,M,35,0.0064176200842177445
2038,M,36,0.0064176200842177445
2038,M,37,0.0064176200842177445
2038,M,38,0.0064176200842177445
2038,M,39,0.0064176200842177445
2038,M,40,0.008479127659679493
2038,M,41,0.008479127659679493
2038,M,42,0.008479127659679493
2038,M,43,0.008479127659679493
2038,M,44,0.008479127659679493
2038,M,45,0.011623685489352168
2038,M,46,0.011623685489352168
2038,M,47,0.011623685489352168
2038,M,48,0.011623685489352168
2038,M,49,0.011623685489352168
2038,M,50,0.016014112778970135
2038,M,51,0.016014112778970135
2038,M,52,0.016014112778970135
2038,M,53,0.016014112778970135
2038,M,54,0.016014112778970135
2038,M,55,0.02210409664000916
2038,M,56,0.02210409664000916
2038,M,57,0.02210409664000916
2038,M,58,0.02210409664000916
2038,M,59,0.02210409664000916
2038,M,60,0.03009697077037902
